batch_id,carbon_pct,manganese_pct,furnace_temp_C,rolling_speed_mps,cooling_rate_Cps,defect
B105004,0.488,1.225,1551.3,25.05,11.24,0
B105005,0.247,0.836,1510.9,5.0,19.9,0
B105006,0.526,0.76,1628.2,19.98,13.8,0
B105007,0.459,0.679,1613.6,17.63,12.22,0
B105008,0.312,0.883,1564.5,22.38,20.75,0
B105009,0.383,0.876,1656.4,18.84,13.4,0
B105010,0.592,0.962,1576.8,19.49,9.65,1
B105011,0.488,0.861,1592.6,14.82,19.36,0
B105012,0.401,0.86,1599.1,24.41,17.25,0
B105013,0.371,0.667,1580.7,29.93,13.12,0
B105014,0.409,1.182,1613.0,14.91,12.84,0
B105015,0.339,0.923,1663.3,11.62,9.51,0
B105016,0.147,0.848,1537.2,20.12,19.35,0
B105017,0.645,0.676,1626.9,19.83,12.84,0
B105018,0.419,0.5,1609.5,27.03,10.38,0
B105019,0.448,1.292,1608.5,12.62,7.29,0
B105020,0.393,1.066,1648.0,16.77,17.35,0
B105021,0.312,0.413,1602.7,7.11,11.95,1
B105022,0.378,1.129,1626.4,28.25,2.92,0
B105023,0.208,1.177,1639.4,21.5,7.78,0
B105024,0.673,0.937,1572.3,17.22,13.6,0
B105025,0.252,1.379,1616.5,12.07,13.77,0
B105026,0.276,0.965,1586.2,12.62,13.54,0
B105027,0.347,0.475,1592.7,22.49,12.7,0
B105028,0.555,1.01,1582.3,13.36,6.14,0
B105029,0.402,0.973,1625.9,20.62,9.75,0
B105030,0.252,0.719,1604.5,32.26,22.1,0
B105031,0.551,1.072,1621.7,17.91,21.22,0
B105032,0.488,0.4,1599.0,14.23,18.47,0
B105033,0.465,1.197,1511.8,22.29,17.94,0
B105034,0.486,0.637,1601.7,12.65,20.43,1
B105035,0.687,0.605,1603.5,30.32,8.28,0
B105036,0.662,0.866,1613.3,28.42,15.2,0
B105037,0.318,1.03,1567.3,19.01,8.28,0
B105038,0.595,0.949,1534.2,14.62,8.38,0
B105039,0.446,0.677,1634.4,17.45,17.21,0
B105040,0.46,0.748,1585.0,18.23,20.68,0
B105041,0.197,0.56,1609.4,22.3,13.84,0
B105042,0.38,0.833,1584.5,26.24,24.89,0
B105043,0.302,1.223,1599.7,13.78,16.27,0
B105044,0.499,0.899,1575.3,26.07,10.34,0
B105045,0.529,1.158,1546.8,23.71,8.48,0
B105046,0.151,1.337,1626.1,16.95,21.11,0
B105047,0.397,0.724,1566.8,13.48,15.77,0
B105048,0.535,0.844,1609.0,20.7,19.06,0
B105049,0.378,1.551,1622.6,13.64,2.0,0
B105050,0.487,1.333,1567.7,26.14,16.47,0
B105051,0.442,0.398,1533.8,13.26,11.93,1
B105052,0.441,1.016,1733.4,23.29,6.64,0
B105053,0.367,0.9,1571.0,19.52,14.62,0
B105054,0.254,1.148,1634.3,16.64,21.55,0
B105055,0.265,0.677,1706.7,19.38,28.6,1
B105056,0.485,0.648,1643.4,26.48,16.45,1
B105057,0.402,0.697,1583.5,12.85,10.75,0
B105058,0.383,0.728,1596.3,17.53,10.38,0
B105059,0.349,1.145,1554.2,15.49,20.78,0
B105060,0.363,0.546,1648.5,19.77,9.02,0
B105061,0.526,0.713,1631.1,15.89,18.73,0
B105062,0.36,0.363,1571.7,9.39,16.76,1
B105063,0.239,1.202,1542.7,13.67,16.1,0
B105064,0.489,1.281,1527.3,29.83,5.59,1
B105065,0.375,0.802,1654.3,21.48,12.86,0
B105066,0.404,0.811,1606.6,21.27,6.25,0
B105067,0.593,1.036,1611.8,18.3,11.47,0
B105068,0.398,1.342,1554.7,19.69,20.5,1
B105069,0.435,1.023,1519.5,17.42,22.39,1
B105070,0.259,0.691,1652.9,23.16,16.28,0
B105071,0.374,0.414,1602.3,20.6,11.58,1
B105072,0.473,0.565,1649.9,12.97,24.53,0
B105073,0.213,0.922,1578.8,21.52,11.5,0
B105074,0.424,0.703,1587.0,5.25,8.19,0
B105075,0.412,0.958,1639.2,22.48,19.18,0
B105076,0.405,0.734,1640.3,11.54,17.75,0
B105077,0.524,0.583,1643.9,19.42,11.74,0
B105078,0.44,0.547,1583.8,12.83,15.6,0
B105079,0.577,1.369,1633.8,20.02,17.65,0
B105080,0.281,1.167,1661.0,23.47,16.22,1
B105081,0.416,1.419,1594.2,29.02,17.75,0
B105082,0.41,1.062,1571.8,10.75,11.97,0
B105083,0.272,0.771,1673.9,25.85,18.16,1
B105084,0.515,1.297,1564.0,20.79,15.11,0
B105085,0.679,0.89,1634.6,17.3,12.17,1
B105086,0.398,0.966,1596.8,24.56,13.52,0
B105087,0.461,0.887,1498.7,18.58,14.41,0
B105088,0.41,0.1,1662.1,24.31,6.33,0
B105089,0.314,1.381,1450.0,14.05,11.18,1
B105090,0.182,1.047,1490.9,16.2,15.39,0
B105091,0.315,0.999,1629.0,25.66,6.89,1
B105092,0.233,0.881,1629.0,28.91,11.28,0
B105093,0.604,0.949,1564.9,19.79,29.31,1
B105094,0.386,0.721,1608.1,5.0,8.22,0
B105095,0.358,1.085,1460.8,18.81,12.7,1
B105096,0.507,0.508,1638.9,20.19,10.0,0
B105097,0.265,0.956,1613.7,18.6,14.3,0
B105098,0.308,1.068,1597.5,22.02,10.11,0
B105099,0.408,0.84,1601.1,17.14,13.54,0
B105100,0.523,1.011,1627.1,25.03,10.69,0
B105101,0.46,0.603,1598.4,13.0,21.33,1
B105102,0.43,0.61,1496.9,27.42,15.49,0
B105103,0.409,0.971,1720.8,29.3,8.98,1
B105104,0.448,1.104,1666.0,14.52,20.04,0
B105105,0.424,0.338,1529.3,14.52,9.25,1
B105106,0.276,1.057,1581.0,22.46,5.62,0
B105107,0.406,0.737,1587.0,12.88,14.98,0
B105108,0.271,0.842,1659.3,17.04,26.44,1
B105109,0.41,0.498,1481.2,26.62,4.03,1
B105110,0.342,0.645,1572.6,24.43,7.01,1
B105111,0.705,1.19,1503.2,31.88,19.52,1
B105112,0.395,0.91,1584.3,21.02,11.15,0
B105113,0.231,0.785,1574.0,16.33,18.67,0
B105114,0.384,0.865,1604.4,20.31,9.98,0
B105115,0.462,1.047,1566.7,19.1,15.85,0
B105116,0.601,1.032,1558.7,19.18,25.47,0
B105117,0.329,0.877,1634.1,19.86,7.83,1
B105118,0.21,1.228,1625.0,14.41,21.14,0
B105119,0.498,1.191,1630.3,21.69,19.08,0
B105120,0.234,1.024,1590.3,11.55,6.06,0
B105121,0.348,0.916,1568.6,15.7,18.35,0
B105122,0.369,1.097,1593.5,19.29,15.44,0
B105123,0.392,0.994,1627.6,6.44,15.55,0
B105124,0.483,1.218,1480.3,24.61,17.02,1
B105125,0.318,1.17,1621.7,7.68,12.9,0
B105126,0.367,0.595,1617.0,24.02,15.42,0
B105127,0.398,0.574,1603.4,12.24,16.45,0
B105128,0.418,0.69,1591.8,17.57,19.48,0
B105129,0.412,1.193,1458.9,23.11,5.84,1
B105130,0.452,0.427,1575.8,33.19,22.75,0
B105131,0.501,1.018,1698.4,20.7,8.07,0
B105132,0.447,1.009,1600.7,8.1,19.57,0
B105133,0.454,1.249,1583.1,25.72,15.48,0
B105134,0.21,0.954,1600.9,18.61,7.31,0
B105135,0.406,0.497,1619.5,20.42,18.17,0
B105136,0.458,0.612,1636.2,23.35,9.33,1
B105137,0.487,0.545,1587.4,6.65,21.41,0
B105138,0.317,0.739,1623.4,20.04,10.73,0
B105139,0.321,0.845,1692.2,17.54,6.03,0
B105140,0.331,0.55,1655.3,27.33,24.2,0
B105141,0.464,1.341,1728.7,24.36,16.09,1
B105142,0.524,0.502,1563.9,10.24,20.2,1
B105143,0.351,1.304,1692.2,27.58,9.89,0
B105144,0.509,1.256,1556.5,22.7,3.65,0
B105145,0.415,1.169,1619.4,10.72,25.05,1
B105146,0.385,0.692,1640.3,20.33,14.96,0
B105147,0.375,1.003,1571.9,26.21,17.95,0
B105148,0.49,0.517,1604.8,12.72,18.94,0
B105149,0.439,1.173,1650.1,28.27,12.99,0
B105150,0.673,0.878,1560.9,10.92,16.36,0
B105151,0.298,0.777,1691.8,15.25,24.56,0
B105152,0.462,0.533,1523.8,14.34,14.81,0
B105153,0.336,0.157,1706.7,28.26,20.65,1
B105154,0.296,0.588,1655.1,17.05,3.05,0
B105155,0.399,1.234,1595.1,13.02,21.74,0
B105156,0.416,0.779,1577.9,22.67,5.87,0
B105157,0.75,0.849,1572.1,23.97,21.06,0
B105158,0.378,1.097,1592.5,24.01,17.34,0
B105159,0.264,1.442,1597.3,18.37,14.42,0
B105160,0.433,1.298,1669.0,21.53,14.4,0
B105161,0.151,0.608,1708.3,16.1,13.48,0
B105162,0.389,0.317,1611.0,30.05,10.08,0
B105163,0.402,1.608,1553.5,26.87,13.76,0
B105164,0.495,1.581,1570.0,26.5,28.25,0
B105165,0.517,0.957,1589.9,24.76,22.81,1
B105166,0.34,0.519,1543.3,23.12,9.77,1
B105167,0.382,1.189,1535.2,12.53,16.61,0
B105168,0.308,0.868,1715.3,23.8,15.58,0
B105169,0.265,0.866,1616.6,20.69,14.15,0
B105170,0.437,1.168,1554.2,27.58,8.98,0
B105171,0.247,1.0,1644.9,24.84,17.68,0
B105172,0.35,0.544,1535.2,23.3,20.08,0
B105173,0.281,0.803,1539.7,9.89,10.0,0
B105174,0.466,1.098,1555.8,19.47,26.73,1
B105175,0.616,1.053,1691.0,16.65,24.13,0
B105176,0.244,0.979,1586.1,21.51,18.29,0
B105177,0.178,1.18,1465.7,17.51,7.61,1
B105178,0.385,0.791,1666.6,18.34,17.41,0
B105179,0.402,0.954,1583.1,22.75,16.69,0
B105180,0.426,0.1,1498.3,17.41,18.08,1
B105181,0.346,0.765,1582.6,20.73,24.54,0
B105182,0.376,1.129,1628.7,10.88,13.94,1
B105183,0.444,0.783,1622.2,15.01,27.29,0
B105184,0.525,0.76,1698.9,23.94,17.44,0
B105185,0.165,0.588,1553.1,12.62,13.26,0
B105186,0.356,1.201,1602.6,27.47,29.4,0
B105187,0.426,1.065,1561.5,25.85,19.98,0
B105188,0.29,1.148,1515.2,18.39,12.27,0
B105189,0.608,0.382,1648.7,37.99,15.51,0
B105190,0.324,0.852,1625.5,27.46,18.81,0
B105191,0.395,0.816,1615.6,14.3,14.09,0
B105192,0.467,0.816,1623.5,24.48,15.8,0
B105193,0.329,0.715,1562.3,20.4,10.1,0
B105194,0.178,0.796,1544.7,15.34,4.89,1
B105195,0.349,1.155,1602.1,13.58,15.64,0
B105196,0.524,0.326,1663.9,25.97,15.84,1
B105197,0.36,1.433,1688.4,16.41,18.16,1
B105198,0.298,1.045,1643.7,19.39,11.54,0
B105199,0.511,0.887,1601.6,14.47,6.96,1
B105200,0.36,1.172,1614.8,15.51,9.21,0
B105201,0.339,0.464,1600.6,19.24,21.33,1
B105202,0.418,0.701,1543.6,22.33,11.0,0
B105203,0.492,0.864,1601.4,5.0,12.35,1
B105204,0.686,1.31,1526.6,20.1,13.13,1
B105205,0.499,0.886,1593.2,15.52,11.28,0
B105206,0.539,1.035,1690.0,28.41,10.84,0
B105207,0.339,0.723,1645.3,37.66,9.77,0
B105208,0.277,1.046,1549.2,17.84,23.4,1
B105209,0.407,1.403,1596.0,9.67,19.08,0
B105210,0.413,1.199,1554.1,20.7,22.49,0
B105211,0.271,0.876,1596.6,18.77,23.7,0
B105212,0.379,1.103,1657.3,31.83,2.0,1
B105213,0.448,1.073,1635.9,30.0,17.06,0
B105214,0.443,1.052,1736.6,25.19,11.48,1
B105215,0.461,1.234,1665.6,16.48,21.7,0
B105216,0.435,1.231,1611.2,24.07,10.55,0
B105217,0.339,0.862,1637.2,21.59,8.68,0
B105218,0.338,1.093,1588.9,21.45,6.4,1
B105219,0.256,0.785,1538.0,10.65,13.18,0
B105220,0.614,0.623,1671.8,26.37,20.49,0
B105221,0.402,0.819,1655.5,20.65,16.54,0
B105222,0.373,0.877,1586.7,19.39,7.78,0
B105223,0.289,0.402,1615.1,16.4,27.92,0
B105224,0.752,1.158,1668.3,15.24,18.9,0
B105225,0.271,0.1,1646.5,21.9,19.66,1
B105226,0.349,1.714,1519.5,9.51,22.71,1
B105227,0.45,1.351,1613.4,24.74,5.16,0
B105228,0.472,0.822,1590.8,13.68,9.53,0
B105229,0.515,0.903,1661.2,7.65,19.94,0
B105230,0.617,0.991,1656.7,30.93,10.14,0
B105231,0.461,0.723,1672.5,14.85,13.35,1
B105232,0.273,0.958,1538.5,15.67,14.53,0
B105233,0.369,0.857,1556.9,26.81,7.34,0
B105234,0.437,0.872,1661.3,31.13,12.84,0
B105235,0.648,0.954,1567.5,10.8,20.49,0
B105236,0.232,0.506,1516.3,14.26,19.38,0
B105237,0.544,0.912,1629.3,14.7,21.68,0
B105238,0.422,0.949,1569.9,25.61,21.06,1
B105239,0.501,0.939,1698.4,29.83,17.44,0
B105240,0.388,0.835,1616.3,13.52,16.96,0
B105241,0.299,1.241,1608.8,28.49,16.52,0
B105242,0.49,0.794,1579.7,15.75,11.24,0
B105243,0.479,0.968,1687.5,22.02,8.82,0
B105244,0.517,1.289,1619.7,12.37,10.86,1
B105245,0.398,0.876,1577.5,19.27,13.04,0
B105246,0.328,0.964,1556.3,19.33,11.07,1
B105247,0.213,0.871,1596.0,18.11,17.48,0
B105248,0.498,1.271,1546.2,22.31,16.21,0
B105249,0.451,0.823,1656.6,13.96,16.86,1
B105250,0.284,1.285,1500.5,14.7,17.11,0
B105251,0.335,0.869,1592.3,22.63,22.17,0
B105252,0.344,0.642,1633.6,28.05,14.95,0
B105253,0.222,1.104,1618.8,19.86,21.05,0
B105254,0.302,0.809,1560.5,23.02,18.1,0
B105255,0.264,1.086,1636.3,24.55,21.78,0
B105256,0.351,0.1,1551.3,24.98,24.69,0
B105257,0.311,0.902,1598.8,14.28,18.46,0
B105258,0.205,0.762,1635.9,15.34,15.62,0
B105259,0.643,0.581,1625.5,15.86,15.58,0
B105260,0.55,0.734,1562.9,31.57,12.18,0
B105261,0.307,0.728,1665.9,23.05,11.98,0
B105262,0.433,0.886,1604.8,22.78,20.41,0
B105263,0.45,0.49,1640.9,22.2,9.22,0
B105264,0.543,0.995,1684.1,12.08,24.69,0
B105265,0.302,1.31,1661.5,31.63,14.09,1
B105266,0.531,0.984,1661.6,22.88,32.17,1
B105267,0.334,1.143,1610.6,24.34,10.84,0
B105268,0.24,1.228,1643.7,9.41,16.5,0
B105269,0.487,1.271,1611.7,24.68,12.89,1
B105270,0.555,1.461,1533.5,17.86,10.24,0
B105271,0.711,0.75,1616.7,12.06,21.38,0
B105272,0.256,0.684,1614.1,14.28,8.37,0
B105273,0.484,1.135,1632.1,12.41,10.94,0
B105274,0.351,1.112,1593.0,12.31,18.52,0
B105275,0.494,1.133,1558.1,20.36,19.47,0
B105276,0.224,1.467,1636.1,17.68,6.65,0
B105277,0.248,0.903,1527.8,22.0,18.49,0
B105278,0.307,1.028,1680.2,30.06,15.77,0
B105279,0.409,0.606,1587.3,19.22,9.49,0
B105280,0.323,1.541,1613.5,6.53,10.27,1
B105281,0.479,0.799,1630.7,18.55,2.8,0
B105282,0.523,0.808,1632.5,27.16,25.3,0
B105283,0.472,0.796,1522.5,19.48,21.09,0
B105284,0.594,0.707,1645.3,29.18,7.27,0
B105285,0.45,0.681,1616.7,22.72,19.79,0
B105286,0.254,0.743,1565.1,8.97,11.56,0
B105287,0.564,0.49,1558.8,20.66,20.49,0
B105288,0.327,0.664,1581.6,21.78,12.02,0
B105289,0.509,1.485,1528.6,26.48,12.82,0
B105290,0.589,1.121,1694.7,30.92,13.27,0
B105291,0.455,1.178,1681.7,25.45,11.06,1
B105292,0.22,1.253,1624.8,22.64,23.4,0
B105293,0.29,1.45,1587.7,24.06,20.39,0
B105294,0.559,0.369,1589.2,18.99,15.66,0
B105295,0.38,0.531,1641.7,11.22,21.15,0
B105296,0.41,0.659,1696.7,20.25,5.24,0
B105297,0.491,0.759,1568.6,22.19,7.63,0
B105298,0.484,0.81,1538.5,12.78,17.85,0
B105299,0.433,0.766,1685.1,27.96,19.41,0
B105300,0.375,0.966,1501.7,26.03,16.68,1
B105301,0.362,0.911,1544.5,11.77,3.7,0
B105302,0.503,0.683,1586.4,28.19,8.63,0
B105303,0.466,0.247,1514.2,18.15,17.5,0
B105304,0.369,0.602,1661.2,15.33,29.56,1
B105305,0.53,0.735,1647.1,26.48,22.31,1
B105306,0.385,0.826,1568.4,19.69,24.46,0
B105307,0.298,0.561,1670.4,31.4,17.04,0
B105308,0.309,0.753,1679.7,14.88,16.99,1
B105309,0.283,0.561,1593.8,9.61,8.8,1
B105310,0.367,0.862,1575.2,18.32,20.71,0
B105311,0.548,0.578,1724.3,24.74,14.56,1
B105312,0.303,0.645,1639.7,14.44,19.16,0
B105313,0.423,0.507,1614.1,12.02,15.18,0
B105314,0.321,0.854,1675.0,21.37,16.67,0
B105315,0.369,0.64,1616.6,11.22,14.47,0
B105316,0.219,1.172,1572.2,21.84,16.35,1
B105317,0.374,1.022,1604.4,17.96,21.0,0
B105318,0.377,0.879,1657.1,22.97,7.4,0
B105319,0.465,0.661,1490.4,11.7,6.04,1
B105320,0.427,1.014,1584.2,27.79,17.56,0
B105321,0.256,1.107,1676.1,18.9,23.64,0
B105322,0.53,0.943,1571.8,24.58,25.16,1
B105323,0.425,1.381,1685.0,25.76,7.65,1
B105324,0.424,1.038,1677.8,13.06,12.58,0
B105325,0.399,1.174,1596.4,25.29,6.12,0
B105326,0.338,0.94,1568.7,11.45,11.7,0
B105327,0.426,1.103,1584.2,11.78,21.74,0
B105328,0.457,0.661,1746.6,31.78,14.92,1
B105329,0.19,0.762,1703.1,26.67,12.76,1
B105330,0.335,1.005,1606.9,32.44,18.27,0
B105331,0.369,1.003,1566.6,17.78,10.23,0
B105332,0.431,1.052,1606.4,20.61,24.56,0
B105333,0.543,1.23,1613.4,23.16,15.04,0
B105334,0.307,0.473,1531.6,19.93,12.59,0
B105335,0.34,0.608,1604.4,15.52,18.52,0
B105336,0.338,0.969,1672.7,14.62,20.64,0
B105337,0.304,0.683,1501.0,21.28,24.58,0
B105338,0.358,1.913,1645.5,13.6,13.74,0
B105339,0.492,1.055,1675.6,13.43,21.52,0
B105340,0.274,0.877,1569.2,22.36,15.61,0
B105341,0.451,0.745,1693.2,19.43,11.33,0
B105342,0.196,0.756,1562.0,25.62,10.34,0
B105343,0.333,0.909,1624.3,17.45,8.42,0
B105344,0.36,0.934,1583.1,16.51,10.55,0
B105345,0.601,0.763,1583.1,22.54,21.69,0
B105346,0.367,0.818,1566.0,15.13,19.24,0
B105347,0.136,1.303,1638.4,16.05,7.55,1
B105348,0.16,1.315,1646.7,16.29,4.52,1
B105349,0.404,0.976,1596.5,18.74,8.33,0
B105350,0.474,0.498,1525.2,30.63,10.34,0
B105351,0.445,1.062,1622.2,11.74,13.18,1
B105352,0.42,1.366,1623.2,27.77,22.04,1
B105353,0.539,1.311,1588.1,24.43,11.71,0
B105354,0.335,1.12,1702.7,29.4,25.08,1
B105355,0.507,1.327,1514.0,38.82,4.92,1
B105356,0.204,0.916,1478.0,28.59,12.91,1
B105357,0.291,1.088,1559.8,25.55,19.71,0
B105358,0.183,0.696,1639.1,12.13,20.08,0
B105359,0.367,0.988,1541.9,12.88,12.99,1
B105360,0.394,1.299,1546.0,22.16,21.01,0
B105361,0.414,0.723,1652.3,9.81,19.87,1
B105362,0.407,0.642,1625.4,23.69,10.91,0
B105363,0.289,0.929,1620.7,7.19,16.89,0
B105364,0.377,0.832,1643.0,26.91,19.22,0
B105365,0.22,1.095,1576.6,18.07,11.34,0
B105366,0.564,0.764,1579.2,20.76,25.17,0
B105367,0.364,1.416,1644.5,15.51,9.99,1
B105368,0.341,0.513,1526.0,8.61,15.86,0
B105369,0.591,1.276,1482.2,27.41,7.5,1
B105370,0.251,0.671,1576.2,28.01,15.62,0
B105371,0.265,0.361,1651.2,17.89,8.6,0
B105372,0.268,0.971,1614.1,23.97,13.24,1
B105373,0.392,0.824,1647.2,17.65,5.48,0
B105374,0.452,0.567,1489.1,21.73,19.8,1
B105375,0.489,0.396,1617.4,24.55,17.14,0
B105376,0.709,0.897,1636.0,23.33,21.52,1
B105377,0.13,1.193,1525.7,28.05,12.91,0
B105378,0.473,1.075,1647.4,23.11,21.8,0
B105379,0.333,0.917,1593.9,20.17,15.24,0
B105380,0.33,1.044,1750.0,15.43,15.68,1
B105381,0.326,0.892,1480.3,17.13,27.68,1
B105382,0.291,0.471,1675.3,24.86,12.09,0
B105383,0.602,0.474,1578.3,10.99,22.36,0
B105384,0.501,0.839,1511.1,26.63,17.88,1
B105385,0.403,0.852,1571.0,18.31,11.57,0
B105386,0.562,1.155,1615.3,15.09,7.11,0
B105387,0.218,1.127,1657.1,13.41,8.8,0
B105388,0.24,1.082,1694.7,24.05,21.78,0
B105389,0.139,0.816,1678.2,19.91,25.41,0
B105390,0.316,0.486,1546.9,29.53,15.55,1
B105391,0.419,1.024,1662.2,12.42,15.86,0
B105392,0.412,1.058,1621.5,16.53,19.66,0
B105393,0.418,0.183,1564.0,19.45,15.44,0
B105394,0.231,0.65,1588.3,15.49,21.6,0
B105395,0.496,0.693,1561.0,20.04,16.75,0
B105396,0.429,0.936,1602.0,21.92,15.81,0
B105397,0.488,0.659,1559.9,22.91,10.8,1
B105398,0.173,0.889,1543.5,29.04,9.33,0
B105399,0.437,0.837,1626.4,12.18,2.0,0
B105400,0.257,0.852,1634.6,22.03,22.4,0
B105401,0.352,0.685,1589.7,16.12,14.12,0
B105402,0.464,0.708,1675.2,22.58,12.6,0
B105403,0.411,0.576,1585.7,22.59,3.29,0
B105404,0.298,1.014,1583.3,14.08,11.16,0
B105405,0.401,1.071,1636.3,14.59,10.37,0
B105406,0.216,0.669,1592.7,23.07,10.23,0
B105407,0.538,1.356,1604.7,20.14,17.0,0
B105408,0.375,0.806,1461.4,18.68,15.73,0
B105409,0.534,1.359,1600.9,23.95,6.83,0
B105410,0.337,0.707,1499.5,24.39,7.21,1
B105411,0.337,0.292,1532.8,16.82,7.2,0
B105412,0.308,1.021,1526.6,14.89,25.86,0
B105413,0.505,0.975,1542.7,12.43,23.96,0
B105414,0.315,0.91,1569.8,20.2,9.89,0
B105415,0.477,0.707,1573.2,11.46,3.14,0
B105416,0.354,0.89,1636.5,20.6,15.77,0
B105417,0.163,0.747,1612.2,27.3,15.28,0
B105418,0.332,0.809,1495.4,17.88,16.9,1
B105419,0.259,1.152,1604.6,16.78,19.45,0
B105420,0.404,0.955,1617.5,31.99,17.71,0
B105421,0.257,1.083,1581.9,29.06,8.3,0
B105422,0.511,0.83,1596.7,15.41,16.76,0
B105423,0.389,0.797,1610.5,20.83,20.12,0
B105424,0.379,0.554,1642.1,21.97,10.66,0
B105425,0.479,0.789,1513.4,21.22,16.8,0
B105426,0.516,0.1,1586.6,30.89,11.68,0
B105427,0.398,0.723,1683.0,20.52,26.98,1
B105428,0.307,0.875,1677.9,21.42,7.04,0
B105429,0.187,1.069,1646.8,24.13,21.94,0
B105430,0.318,0.819,1629.5,27.14,4.98,1
B105431,0.326,1.004,1691.0,25.62,25.76,0
B105432,0.413,0.246,1705.5,23.23,8.15,1
B105433,0.359,0.883,1592.9,10.65,16.14,0
B105434,0.483,0.396,1546.7,17.07,5.22,0
B105435,0.326,0.538,1585.1,24.92,6.9,0
B105436,0.393,0.844,1750.0,21.5,20.39,1
B105437,0.542,1.283,1513.7,24.96,21.17,0
B105438,0.441,1.011,1574.1,31.32,16.44,0
B105439,0.393,0.905,1522.3,12.94,19.45,0
B105440,0.328,0.894,1606.9,26.83,21.27,0
B105441,0.324,0.686,1533.9,18.02,10.89,0
B105442,0.298,0.737,1594.0,25.61,6.61,0
B105443,0.335,1.028,1492.7,19.75,14.92,0
B105444,0.491,0.484,1634.0,32.76,11.54,0
B105445,0.373,1.078,1667.2,20.78,17.33,0
B105446,0.238,0.783,1578.9,16.16,18.29,0
B105447,0.612,1.148,1592.6,22.52,10.91,0
B105448,0.438,1.188,1591.0,21.94,19.22,0
B105449,0.231,0.398,1610.0,26.83,18.92,0
B105450,0.347,0.726,1597.9,22.69,19.34,0
B105451,0.413,0.643,1642.2,34.85,12.55,0
B105452,0.605,0.356,1667.8,19.33,19.68,1
B105453,0.267,0.59,1555.2,19.4,18.12,0
B105454,0.517,1.632,1583.0,16.38,18.84,0
B105455,0.568,1.083,1649.6,20.51,25.07,1
B105456,0.325,1.475,1521.8,21.39,16.97,0
B105457,0.367,1.149,1491.6,21.69,11.36,1
B105458,0.276,0.677,1612.4,20.4,8.34,1
B105459,0.376,0.785,1627.3,16.34,21.77,0
B105460,0.396,1.077,1560.3,14.71,17.14,0
B105461,0.479,1.031,1568.2,17.75,25.02,1
B105462,0.531,0.727,1558.2,26.85,2.82,0
B105463,0.31,0.447,1552.3,28.14,20.46,1
B105464,0.164,1.886,1638.1,19.54,13.43,0
B105465,0.397,0.858,1535.1,14.35,12.88,0
B105466,0.435,0.802,1585.4,19.51,10.41,0
B105467,0.43,0.934,1550.2,32.55,20.4,1
B105468,0.361,0.827,1520.0,25.99,18.68,1
B105469,0.415,0.937,1647.9,23.3,8.15,0
B105470,0.582,1.286,1571.4,25.78,15.99,1
B105471,0.446,0.863,1610.4,29.24,19.24,0
B105472,0.355,0.551,1517.1,13.08,16.07,0
B105473,0.34,0.852,1559.2,17.65,21.65,0
B105474,0.38,0.761,1641.6,16.83,13.26,0
B105475,0.596,1.327,1742.3,23.52,2.0,1
B105476,0.378,1.251,1491.3,20.96,16.12,1
B105477,0.398,0.932,1588.9,24.54,16.08,0
B105478,0.342,0.516,1622.7,16.96,16.87,0
B105479,0.532,0.532,1566.1,28.23,21.64,0
B105480,0.635,0.905,1646.7,19.58,3.29,0
B105481,0.454,1.001,1552.3,24.17,13.57,1
B105482,0.41,0.788,1608.5,27.17,9.46,0
B105483,0.404,0.756,1571.3,26.69,7.75,0
B105484,0.114,0.722,1667.1,22.16,14.57,1
B105485,0.489,0.893,1562.8,24.92,19.21,0
B105486,0.416,0.185,1580.6,30.45,16.81,0
B105487,0.451,0.57,1652.0,23.08,10.87,0
B105488,0.315,0.712,1543.5,15.62,14.13,0
B105489,0.354,1.262,1603.8,23.5,20.58,0
B105490,0.351,0.656,1499.8,19.78,19.1,1
B105491,0.523,0.954,1540.2,5.91,11.68,0
B105492,0.355,0.968,1621.0,22.77,11.3,0
B105493,0.65,1.289,1545.5,20.7,4.7,1
B105494,0.452,1.279,1570.0,26.94,12.42,0
B105495,0.247,0.883,1627.1,15.5,4.59,0
B105496,0.385,0.757,1568.1,10.97,27.4,0
B105497,0.322,0.701,1645.3,21.01,9.87,0
B105498,0.137,0.828,1611.9,22.28,21.65,0
B105499,0.592,0.77,1624.0,20.56,25.91,1
B105500,0.484,1.066,1668.3,20.12,16.3,0
B105501,0.464,1.026,1617.6,13.59,14.4,0
B105502,0.42,1.078,1684.6,19.17,7.07,1
B105503,0.234,1.278,1650.1,17.91,11.97,0
B105504,0.342,1.459,1571.2,26.44,24.62,0
B105505,0.501,0.937,1671.1,22.28,17.11,0
B105506,0.274,1.23,1614.5,18.33,15.17,0
B105507,0.096,0.795,1578.3,30.34,22.87,0
B105508,0.373,1.256,1615.3,18.39,19.18,1
B105509,0.383,1.218,1661.2,23.35,14.11,0
B105510,0.416,1.203,1625.0,19.0,16.3,0
B105511,0.487,0.928,1700.2,29.79,10.39,0
B105512,0.477,0.699,1659.8,20.52,11.63,0
B105513,0.431,0.482,1628.8,20.7,13.76,0
B105514,0.543,0.888,1543.6,19.16,18.34,1
B105515,0.218,1.36,1590.1,21.18,7.52,0
B105516,0.461,0.807,1603.9,27.2,15.46,0
B105517,0.475,1.136,1638.3,25.08,12.66,0
B105518,0.251,1.153,1635.1,20.17,9.59,0
B105519,0.22,0.815,1609.3,30.21,12.69,0
